ID_member,designation,ra,ra_error,dec,dec_error,solution_id,source_id,random_index,ref_epoch,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_mean_mag_error,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_mag_error,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_mag_error,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,ra_epoch2000,ra_epoch2000_error,dec_epoch2000,dec_epoch2000_error,probability_GDR2
119,Gaia DR2 4183940127965076224,289.11067808989,0.1013,-16.24857186747,0.1104,1635721458409799680,4183940127965076224,1643113536,2015.5,3.4893,0.154,22.6521,-1.927,0.203,-27.787,0.178,0.1376,0.076,-0.2131,-0.2067,-0.6135,0.0968,-0.3235,-0.4225,0.2367,0.2436,156,0,156,0,46.6948,3278.84,0.751,128.42384883358335,31,0,1.706,1.6203,0.0234,0.101,18,10,0.19651364,0,18,0,153,122577.529009306,407.4583740851551,300.834,12.9673,0.0036,16,56476.821365814656,95.37277559702176,592.169,13.4717,0.0018,17,100527.41194524647,129.23371790210237,777.873,12.2562,0.0014,1.281,0,1.2155,0.5044,0.7111,44.97,2.2,4,4500.0,3.0,0.0,NOT_AVAILABLE,21.01797204946,-12.7457130846,288.42330765641,5.97679355575,100001,4874.28,4827.17,4972.25,,,,,,,200111,0.94,0.91,0.96,0.452,0.412,0.493,289.11068673,3.1477,-16.2484522298,2.7567,0.861673989697756
118,Gaia DR2 4183937688413579648,289.05720601281,0.3007,-16.33701644266,0.3103,1635721458409799680,4183937688413579648,604449810,2015.5,3.21,0.35,9.1726,-1.601,0.573,-26.605,0.559,0.5074,-0.0291,-0.1466,-0.3393,-0.4273,-0.1536,-0.307,-0.2996,0.0918,0.5271,150,0,150,0,6.0E-4,144.34,0.0,0.0,31,0,0.2475,1.7983,0.0698,0.147,17,11,0.630287,0,17,0,149,429.67598473392684,1.6393753117676033,262.097,19.1055,0.0041,13,354.6004277092014,14.884766458171402,23.823,18.977,0.0456,12,220.28687888110832,24.257536101490658,9.081,18.9044,0.1196,1.338,0,0.0726,-0.1285,0.2011,,,0,,,,NOT_AVAILABLE,20.91356939453,-12.73638982811,288.3605223085,5.89581930416,,,,,,,,,,,,,,,,,,289.057213198,8.8881,-16.3369018942,8.6645,0.999915445652174
117,Gaia DR2 4183936795070404352,289.04665801967,0.0345,-16.36358497908,0.0339,1635721458409799680,4183936795070404352,1641624429,2015.5,3.3212,0.0427,77.8108,-0.701,0.068,-26.871,0.063,0.3221,-0.0911,-0.2062,-0.2295,-0.4079,-0.0333,-0.3513,-0.3703,0.1841,0.2998,150,124,148,2,2.2944,184.63,0.0,0.0,31,0,204.826,1.5748,0.0084,0.161,17,11,0.051250856,0,17,0,138,151683.34874665024,39.03289556880817,3886.039,12.736,3.0E-4,17,74112.44602373408,115.85268577580581,639.713,13.1767,0.0017,16,111512.50664949062,104.83255818599356,1063.72,12.1436,0.001,1.224,0,1.0331,0.4406,0.5924,39.71,4.79,2,5500.0,4.5,0.0,NOT_AVAILABLE,20.88449318877,-12.73839054023,288.34694794507,5.87079925454,100001,5131.38,5011.42,5335.59,0.193,0.0792,0.3971,0.12,0.0474,0.2015,200111,0.97,0.89,1.01,0.584,0.573,0.596,289.046661166,1.0573,-16.3634692856,0.9812,0.995104910716376
116,Gaia DR2 4183930438518525184,289.54076137818,0.0429,-16.27298601989,0.0395,1635721458409799680,4183930438518525184,375685462,2015.5,3.3677,0.0418,80.4823,-1.243,0.084,-27.019,0.077,0.4686,0.1305,-0.4636,-0.4286,0.0354,-0.4031,-0.5099,-0.3537,-0.0761,0.4604,179,179,177,2,3.5709,246.25,0.0,0.0,31,1,92.121,1.5049,0.0102,0.215,20,10,0.06637667,0,20,0,167,9477078.776733384,4410.520834151718,2148.744,8.2467,5.0E-4,20,3885927.288344712,5610.192740644294,692.655,8.8777,0.0016,20,7826516.94535681,13458.780809096708,581.518,7.528,0.0019,1.236,0,1.3497,0.631,0.7187,41.62,0.14,8,4750.0,4.5,0.0,NOT_AVAILABLE,21.17331740675,-13.13060597213,288.83151293148,5.89794997675,100001,4567.67,4469.0,4674.85,0.304,0.15,0.427,0.146,0.0879,0.2091,200111,10.26,9.79,10.72,41.275,40.535,42.015,289.540766954,1.3012,-16.2728696879,1.1872,0.999982810805214
115,Gaia DR2 4183928888026931328,289.40343600913,0.2487,-16.33410565147,0.2967,1635721458409799680,4183928888026931328,708784539,2015.5,2.9791,0.4505,6.6126,-0.745,0.532,-27.316,0.403,0.3222,-0.0928,-0.1281,-0.2895,-0.6762,0.2904,-0.4158,-0.652,0.2729,0.1058,148,0,148,0,1.6528,172.06,0.473,0.6188475588067095,31,0,0.3104,1.7082,0.0732,0.08,17,10,0.54434645,0,17,0,146,567.4900220199179,1.7350587086536529,327.073,18.8035,0.0033,16,442.1015721670023,12.365811969460646,35.752,18.7376,0.0304,16,259.66190562368274,13.920578877054687,18.653,18.7259,0.0582,1.237,0,0.0117,-0.0659,0.0776,,,0,,,,NOT_AVAILABLE,21.05956290943,-13.03663402773,288.69200565239,5.85494497831,,,,,,,,,,,,,,,,,,289.40343935,8.2493,-16.3339880404,6.25,0.999974554474463
114,Gaia DR2 4183926006112672768,289.6496323071,0.4024,-16.3584508414,0.3887,1635721458409799680,4183926006112672768,341580105,2015.5,2.8496,0.4516,6.3094,-1.662,0.824,-27.339,0.819,0.239,0.0304,-0.3807,-0.1282,-0.3059,-0.0338,-0.4128,-0.3211,0.2243,0.3379,158,0,158,0,0.6586,164.11,0.0,0.0,31,0,0.1069,1.8752,0.1084,0.107,18,10,0.854285,0,19,0,159,265.32490085984284,1.5559359981759253,170.524,19.6289,0.0064,13,177.0836971876305,6.802466893076442,26.032,19.7309,0.0417,15,132.23348155257182,9.914854910248557,13.337,19.4586,0.0814,1.166,0,0.2724,0.102,0.1704,,,0,,,,NOT_AVAILABLE,21.13863356929,-13.26130174491,288.92407653016,5.79924530311,,,,,,,,,,,,,,,,,,289.649639764,12.7757,-16.3583331337,12.7076,0.99976090764764
113,Gaia DR2 4183919237232621056,289.24891760164,0.2334,-16.52256351929,0.2352,1635721458409799680,4183919237232621056,759772281,2015.5,2.8745,0.2923,9.8329,-0.479,0.417,-27.143,0.357,0.464,-0.1149,-0.1878,-0.395,-0.4986,-0.1118,-0.3481,-0.3718,0.0581,0.3226,141,0,140,1,0.3168,139.59,0.0,0.0,31,0,0.4372,1.7219,0.0668,0.117,16,11,0.41672286,0,16,0,140,631.1142803459037,2.0412865825658133,309.175,18.6881,0.0035,12,484.8841363725981,13.561302508816361,35.755,18.6373,0.0304,13,282.8475974737396,12.700015842413256,22.271,18.633,0.0488,1.216,0,0.0043,-0.0508,0.0551,,,0,,,,NOT_AVAILABLE,20.82015273582,-12.9812292767,288.51928767146,5.68775422708,,,,,,,,,,,,,,,,,,289.248919754,6.4677,-16.5224466517,5.5333,0.999959408650311
112,Gaia DR2 4183847562828165248,289.74258121098,0.4034,-16.80608846452,0.3775,1635721458409799680,4183847562828165248,1114254214,2015.5,3.5436,0.5304,6.6804,-1.91,0.779,-27.035,0.72,0.2776,0.3153,-0.3652,-0.333,-0.3569,-0.1709,-0.4,-0.4401,0.1145,0.4471,151,0,150,1,1.0574,163.04,0.795,0.7574691513050801,31,0,0.1363,1.912,0.094,0.075,17,10,0.8312428,0,18,0,149,323.1365096898793,1.5895709480869298,203.285,19.4149,0.0053,14,224.94606873195846,8.416476379803797,26.727,19.4712,0.0406,14,135.5166574017572,14.613854806359681,9.273,19.4319,0.1171,1.116,0,0.0393,0.0563,-0.017,,,0,,,,NOT_AVAILABLE,20.75893181407,-13.5294061557,288.95218376582,5.34368778832,,,,,,,,,,,,,,,,,,289.742589802,12.0874,-16.8059720653,11.1598,0.999937369276337
111,Gaia DR2 4088108859141437056,288.21861212648,0.3332,-16.24321541931,0.2825,1635721458409799680,4088108859141437056,1475432545,2015.5,3.2145,0.3241,9.9171,-1.362,0.632,-27.116,0.521,0.3894,0.2383,-0.5046,-0.4096,-0.1197,-0.3213,-0.5061,-0.3367,-0.1032,0.3074,139,0,139,0,-1.048,116.96,0.0,0.0,31,0,0.2449,1.7484,0.0768,0.194,16,10,0.6499147,0,16,0,139,481.05761289172216,2.022320919002599,237.874,18.9829,0.0046,11,384.69643294645533,16.42523167794343,23.421,18.8886,0.0464,12,210.8182643538558,10.687870509926254,19.725,18.9522,0.055,1.238,0,-0.0636,-0.0943,0.0307,,,0,,,,NOT_AVAILABLE,20.65261647572,-11.96715226179,287.56986520353,6.09173786024,,,,,,,,,,,,,,,,,,288.218618236,9.8082,-16.2430986699,8.0856,0.999984011634162
110,Gaia DR2 4088071230929226496,288.61049447684,0.05,-16.10959291436,0.0381,1635721458409799680,4088071230929226496,26595576,2015.5,3.3224,0.0542,61.2921,-0.597,0.09,-26.687,0.073,0.0494,-0.3923,0.0864,-0.3555,-0.235,-0.206,-0.2205,-0.3159,0.1841,-0.0779,125,125,123,2,2.8026,165.67,0.0,0.0,31,1,254.0275,1.6087,0.0108,-0.056,14,10,0.054846223,0,15,0,117,1423623.3398528395,638.9549800612517,2228.05,10.3049,5.0E-4,13,763193.5370746339,912.0914422745778,836.751,10.6448,0.0013,13,942229.6959108062,615.9149258337175,1529.805,9.8265,7.0E-4,1.198,0,0.8183,0.3399,0.4784,40.78,0.81,2,5750.0,4.5,0.0,NOT_AVAILABLE,20.93939024273,-12.25155895004,287.96234873473,6.17672465989,100001,5649.28,5538.6,5769.5,,,,,,,200111,2.37,2.27,2.46,5.139,5.026,5.252,288.610497152,1.3939,-16.1094780121,1.1386,0.999868812678767
109,Gaia DR2 4087855146846199040,289.12250433821,0.0515,-16.49680466966,0.0397,1635721458409799680,4087855146846199040,293564561,2015.5,3.1574,0.0535,58.998,-1.565,0.095,-27.763,0.075,0.2524,-0.3323,-0.2405,-0.2806,-0.2416,-0.2341,-0.3657,-0.1484,0.0117,0.0107,126,126,122,4,5.6671,225.83,0.0,0.0,31,0,365.9242,1.603,0.0128,0.033,14,9,0.058095485,0,16,0,117,636144.5725982655,503.13163863662913,1264.37,11.1795,9.0E-4,12,356989.214762776,599.1693462897172,595.807,11.4698,0.0018,14,405162.2408641608,333.97633985437466,1213.147,10.7428,9.0E-4,1.198,1,0.7269,0.2903,0.4366,49.03,4.94,2,6750.0,4.5,0.0,NOT_AVAILABLE,20.79191675457,-12.86041576673,288.40193874824,5.72921247819,100002,6076.25,6018.0,6153.73,0.223,0.0323,0.6421,0.0893,0.0196,0.3171,200111,1.42,1.39,1.45,2.486,2.429,2.543,289.122511366,1.4778,-16.4966851352,1.1618,0.983080401329456
108,Gaia DR2 4087847067995609728,288.82903888419,0.0392,-16.6569038343,0.0395,1635721458409799680,4087847067995609728,1474689332,2015.5,3.2161,0.0509,63.2207,-2.166,0.09,-25.484,0.073,0.109,0.0526,-0.1033,-0.2722,-0.5495,-0.296,-0.1002,0.1813,-0.1991,-0.1479,141,141,140,1,4.8479,230.4,0.0,0.0,31,0,442.7837,1.6172,0.0097,0.023,16,10,0.05611509,0,16,0,135,504005.85563588486,163.4438048500458,3083.665,11.4323,4.0E-4,16,274865.799571671,567.9639962411021,483.949,11.7536,0.0022,16,331232.40569680365,278.6740289653628,1188.602,10.9616,9.0E-4,1.203,0,0.792,0.3213,0.4707,41.59,1.33,5,6000.0,3.5,0.0,NOT_AVAILABLE,20.52173395529,-12.672507469,288.10077430841,5.60703082132,100001,5927.0,5854.5,6416.41,0.359,0.125,0.5707,0.1838,0.0933,0.2643,200111,1.31,1.12,1.34,1.909,1.868,1.951,288.829048618,1.4007,-16.6567941101,1.1362,0.986649359450012
107,Gaia DR2 4087819550156339712,288.74333445419,0.0384,-16.83595131538,0.0412,1635721458409799680,4087819550156339712,649900588,2015.5,3.2337,0.0468,69.1293,-1.037,0.076,-26.554,0.075,0.3499,0.0401,-0.2625,-0.2299,-0.4573,-0.0635,-0.3667,-0.3082,0.1552,0.3893,145,145,141,4,6.2176,265.43,0.0,1.1988974523819644E-15,31,0,327.1351,1.6167,0.0102,0.191,18,11,0.056113046,0,22,0,156,849057.5915269679,276.9772890295753,3065.441,10.866,4.0E-4,18,467217.83728219016,476.1759403915081,981.187,11.1776,0.0011,17,548108.0138660764,409.71044352651455,1337.794,10.4148,8.0E-4,1.196,0,0.7628,0.3116,0.4513,42.72,0.6,4,6250.0,4.5,0.0,NOT_AVAILABLE,20.31985710717,-12.67331589809,287.99585714804,5.44003440589,100001,5963.5,5857.38,6134.8,1.0087,0.6697,1.29,0.5265,0.3815,0.6431,200111,1.67,1.58,1.73,3.176,3.112,3.241,288.743339121,1.1857,-16.8358369847,1.161,0.999748320375354
106,Gaia DR2 4087816973176237696,288.45074260802,0.0431,-16.83516725625,0.0397,1635721458409799680,4087816973176237696,1576479440,2015.5,3.2311,0.0531,60.8566,-0.793,0.086,-26.575,0.072,0.2155,0.2562,-0.4567,-0.2585,-0.2943,-0.0994,-0.4804,-0.5295,0.1565,0.2641,146,146,144,2,2.1444,177.12,0.0,0.0,31,0,251.927,1.5362,0.0104,0.072,18,10,0.057559352,0,19,0,151,4527644.594217257,3020.249729391859,1499.096,9.0487,7.0E-4,17,2081553.105481635,4328.408724766053,480.905,9.5554,0.0023,18,3424009.649242318,8840.765104063694,387.298,8.4256,0.0028,1.216,0,1.1298,0.5067,0.6231,41.98,0.23,3,5000.0,4.5,0.0,NOT_AVAILABLE,20.19988095781,-12.41892579577,287.71692419543,5.47649984554,100001,4958.0,4892.0,5034.64,,,,,,,200111,5.92,5.74,6.08,19.089,18.664,19.513,288.450746175,1.3308,-16.8350528363,1.121,0.999971781491216
105,Gaia DR2 4087806832745520128,288.89074370896,0.38,-16.88044646679,0.4083,1635721458409799680,4087806832745520128,633093340,2015.5,3.3167,0.3781,8.7721,-1.463,0.65,-25.8,0.608,0.6083,-0.0427,-0.5424,-0.5582,-0.4192,-0.3306,-0.6576,-0.31,0.1017,0.453,115,0,114,1,-1.6079,86.37,0.0,0.0,31,0,0.2773,1.7444,0.0847,0.226,13,10,0.7694317,0,13,0,113,550.7039835121217,2.162760994372962,254.63,18.8361,0.0043,11,419.1618542131779,7.221439651459367,58.044,18.7954,0.0187,12,208.83743624274595,12.70585122119739,16.436,18.9624,0.0661,1.14,0,-0.167,-0.0406,-0.1263,,,0,,,,NOT_AVAILABLE,20.33919628998,-12.82003333818,288.13062080459,5.37772924482,,,,,,,,,,,,,,,,,,288.89075029,10.0811,-16.8803353816,9.4253,0.999925300089991
104,Gaia DR2 4087762027643173248,289.26428891036,0.0628,-17.05393680026,0.0596,1635721458409799680,4087762027643173248,1509932686,2015.5,3.2907,0.0677,48.5948,-1.365,0.108,-26.523,0.093,0.4985,-0.2212,-0.3652,-0.3342,-0.3115,-0.2032,-0.4605,-0.3337,-0.0057,0.3284,105,105,103,2,5.0155,185.3,0.0,0.0,31,0,80.7568,1.5026,0.0179,0.19,12,8,0.07149047,0,15,0,111,1.1593319248112854E7,3801.3801276630425,3049.766,8.0279,4.0E-4,13,4927143.48088995,6538.807628777211,753.523,8.6199,0.0014,12,9328626.57024481,22085.854062804614,422.38,7.3374,0.0026,1.23,0,1.2825,0.5921,0.6905,41.77,0.19,10,4500.0,4.5,0.0,NOT_AVAILABLE,20.33106122543,-13.21713390846,288.46360314044,5.1590756081,100001,4741.38,4636.9,5013.0,0.097,0.0199,0.1917,0.0523,0.0135,0.1006,200111,10.47,9.36,10.95,49.893,48.577,51.21,289.264295056,1.6712,-17.0538226045,1.4475,0.999988671167318
103,Gaia DR2 4087732516937081088,289.18731733159,0.0456,-17.28552388947,0.0431,1635721458409799680,4087732516937081088,792428483,2015.5,3.3374,0.0532,62.7499,-1.86,0.089,-27.144,0.078,0.4791,0.1047,-0.4103,-0.3748,-0.1937,-0.2248,-0.4586,-0.5032,0.0546,0.441,140,140,135,5,4.6237,218.77,0.0,0.0,31,0,361.6345,1.6244,0.0107,0.266,16,10,0.063674174,0,18,0,133,1000433.076368417,400.4084938838683,2498.531,10.6879,4.0E-4,16,551072.5826535635,951.5354286339914,579.14,10.9984,0.0019,14,644216.4535265785,645.2348229208039,998.422,10.2393,0.0011,1.195,1,0.759,0.3105,0.4486,43.13,0.71,6,6250.0,4.5,0.0,NOT_AVAILABLE,20.08334718361,-13.24702749998,288.35984518598,4.93916976126,100002,6167.09,5791.23,6723.48,1.244,0.7979,1.5441,0.5965,0.3486,0.7628,200111,1.64,1.38,1.86,3.491,3.415,3.566,289.18732572,1.3805,-17.2854070199,1.2026,0.997156461599535
102,Gaia DR2 4087719632040698240,288.22000877966,0.0244,-17.02961110041,0.0216,1635721458409799680,4087719632040698240,1395782331,2015.5,3.2894,0.0256,128.3475,-0.655,0.047,-26.456,0.041,0.2764,-0.1182,-0.3339,-0.2974,-0.152,-0.2298,-0.427,-0.2867,0.0566,0.2524,137,0,136,1,-4.4527,70.89,0.0,0.0,31,0,89.1726,1.5267,0.0058,0.069,16,11,0.05798779,0,16,0,136,70011.39967574479,28.184947388130432,2484.0,13.5754,4.0E-4,14,31053.757559639544,68.38986329688136,454.07,14.1211,0.0024,13,55644.3550314809,74.66887044497925,745.215,12.8984,0.0015,1.238,0,1.2227,0.5457,0.6771,,,0,,,,NOT_AVAILABLE,19.92415819346,-12.30064301058,287.47242128588,5.31134148227,100001,4953.61,4855.12,5120.0,,,,,,,200111,0.72,0.68,0.75,0.285,0.279,0.291,288.22001173,0.722,-17.0294971935,0.6345,0.996814293407718
101,Gaia DR2 4185077881988637056,288.3970544613,0.0493,-14.98241198999,0.0424,1635721458409799680,4185077881988637056,1496410202,2015.5,3.3135,0.0644,51.4153,-0.608,0.145,-27.902,0.102,0.1794,-0.1473,-0.26,-0.1166,-0.4371,-0.3962,0.0228,0.463,-0.5262,-0.5866,124,106,123,1,3.4757,178.97,0.0,0.0,31,1,207.4964,1.5566,0.0103,-0.067,14,9,0.09860661,0,14,0,112,156169.16263260995,41.143904714206975,3795.682,12.7044,3.0E-4,13,75484.07986397056,163.09942337297312,462.81,13.1567,0.0023,13,115355.2147868811,111.7822095970179,1031.964,12.1068,0.0011,1.222,0,1.0499,0.4524,0.5976,41.63,3.41,4,5500.0,4.5,0.0,NOT_AVAILABLE,21.89288173201,-11.58637930896,287.90125594896,7.32090068788,100001,5086.0,5050.3,5123.0,0.358,0.118,0.579,0.1647,0.0639,0.265,200111,1.01,0.99,1.02,0.609,0.593,0.626,288.39705717,2.2502,-14.9822918573,1.5892,0.962257120796916
100,Gaia DR2 4185009643545958272,288.54369505482,0.0565,-15.29695319887,0.0513,1635721458409799680,4185009643545958272,206066482,2015.5,2.9812,0.0608,49.068,-0.959,0.12,-25.781,0.11,0.2035,-1.0E-4,-0.2455,-0.1892,-0.3017,-0.1574,-0.2807,-0.0674,0.0975,0.2536,150,0,150,0,1.2513,166.64,0.116,0.5750802610752037,31,0,5.6822,1.3805,0.0157,0.058,17,11,0.12425296,0,17,0,146,5976.767079305566,5.38218170233654,1110.473,16.2472,0.001,13,1573.1308552597159,32.391020246785864,48.567,17.3595,0.0224,16,6639.370405777849,20.06585073698229,330.879,15.2066,0.0033,1.374,0,2.1529,1.1123,1.0406,,,0,,,,NOT_AVAILABLE,21.66392926199,-11.84851596071,288.00249898357,6.99092837445,100001,3785.43,3535.75,4027.36,0.3877,0.163,0.7531,0.194,0.089,0.38,200111,0.53,0.46,0.6,0.051,0.049,0.053,288.543699335,1.8682,-15.2968421984,1.6991,0.927814929696596
99,Gaia DR2 4184985454289203328,288.46135437086,0.0248,-15.37167407435,0.0233,1635721458409799680,4184985454289203328,445234740,2015.5,3.1659,0.0275,114.9895,-0.842,0.051,-27.123,0.051,0.2935,0.034,-0.24,-0.2143,-0.2579,-0.1569,-0.296,-0.2042,0.165,0.4122,172,0,172,0,-1.2011,145.39,0.0,0.0,31,0,35.9561,1.4706,0.0061,0.157,20,11,0.066961624,0,21,0,175,29789.57648215239,12.39070747135727,2404.187,14.5032,5.0E-4,18,11290.307413588356,35.57044839926712,317.407,15.2196,0.0034,17,26826.05501022463,51.46733664961161,521.225,13.6905,0.0021,1.28,0,1.5291,0.7164,0.8127,,,0,,,,NOT_AVAILABLE,21.56031466617,-11.80846395004,287.91357710236,6.92691264773,100001,4409.63,4287.0,4582.0,0.556,0.3435,0.77,0.271,0.1673,0.3823,200111,0.68,0.63,0.72,0.157,0.153,0.16,288.461358129,0.7959,-15.3715572941,0.7837,0.977234251892709
98,Gaia DR2 4184981983955510784,288.57730776381,0.0298,-15.3761361927,0.0294,1635721458409799680,4184981983955510784,396612653,2015.5,3.0296,0.0349,86.85,-0.482,0.057,-25.327,0.052,0.2712,-0.0733,-0.1931,-0.32,-0.4108,-0.1792,-0.3289,-0.2317,0.0676,0.2229,158,87,155,3,1.274,172.43,0.0,0.0,31,0,162.6687,1.5612,0.0076,0.112,18,11,0.049248964,0,19,0,145,126777.28024110387,46.9463262536668,2700.473,12.9308,4.0E-4,17,61847.32705738329,70.71938684432341,874.546,13.3731,0.0012,18,92654.71609020779,103.95178743224561,891.324,12.3448,0.0012,1.219,0,1.0283,0.4423,0.586,41.93,1.86,7,5500.0,4.5,0.0,NOT_AVAILABLE,21.60479656983,-11.91154165657,288.02471319249,6.9082574671,100001,5100.0,5032.0,5231.57,0.198,0.078,0.401,0.112,0.0469,0.1914,200111,0.98,0.94,1.01,0.59,0.578,0.602,288.577309916,0.8856,-15.3760271445,0.7989,0.94509875811334
97,Gaia DR2 4184979406975094144,288.50423283644,0.0629,-15.48473351632,0.0674,1635721458409799680,4184979406975094144,562213035,2015.5,3.2058,0.0808,39.6979,-0.629,0.123,-26.946,0.115,0.3648,-0.0462,-0.281,-0.3099,-0.5112,-0.0679,-0.4182,-0.3494,0.1876,0.3525,156,0,155,1,1.374,174.34,0.092,0.31702817452186544,31,0,5.0281,1.3438,0.0152,0.157,18,11,0.13148032,0,18,0,155,4727.907076381314,5.272147501981673,896.771,16.5017,0.0012,18,1185.2289030198358,17.863317916377103,66.35,17.6669,0.0164,17,5422.715294797269,19.679777852379555,275.548,15.4264,0.0039,1.398,0,2.2405,1.1652,1.0753,,,0,,,,NOT_AVAILABLE,21.47373483245,-11.8939682047,287.94040797781,6.80951895243,100001,3610.25,3483.75,4178.83,0.412,0.0613,0.7137,0.1963,0.0326,0.3965,200111,0.51,0.38,0.55,0.04,0.038,0.042,288.504235645,1.9023,-15.4846174968,1.7762,0.995496070683877
96,Gaia DR2 4184353166381835136,289.47938652617,0.0562,-15.04409952231,0.0538,1635721458409799680,4184353166381835136,486835637,2015.5,3.3614,0.0656,51.2178,-1.204,0.105,-27.328,0.091,0.3816,-0.0168,-0.2842,-0.3901,-0.3382,-0.2032,-0.4061,-0.3761,0.0493,0.3205,176,0,175,1,2.2652,214.5,0.21,2.379618568430971,31,0,5.8406,1.3474,0.0129,0.15,20,11,0.11252569,0,20,0,174,7110.788826835246,6.262285189462489,1135.494,16.0586,0.001,18,1931.459979669757,17.12144301205151,112.809,17.1367,0.0096,17,7912.569814084216,9.542260841610778,829.213,15.0161,0.0013,1.384,0,2.1206,1.0781,1.0425,,,0,,,,NOT_AVAILABLE,22.29058017743,-12.55869467537,288.93795251317,7.12370323411,100001,3631.5,3554.0,4056.68,0.1743,0.0254,0.4901,0.0958,0.0134,0.2546,200111,0.58,0.47,0.61,0.053,0.051,0.056,289.479391896,1.626,-15.0439818615,1.4125,0.995480377741216
95,Gaia DR2 4184345950836631296,289.51014212738,0.1036,-15.18112273174,0.1006,1635721458409799680,4184345950836631296,683821670,2015.5,3.4627,0.1219,28.4166,-0.699,0.195,-27.784,0.174,0.3994,0.0046,-0.2406,-0.3291,-0.3583,-0.1536,-0.3263,-0.3553,0.0561,0.3764,165,0,165,0,5.1908,271.03,0.388,2.869126373838675,31,0,1.6851,1.3586,0.0227,0.189,19,11,0.20294566,0,19,0,164,2385.710993883529,2.8540284299022693,835.91,17.2443,0.0013,16,465.4836377245473,11.10106501391647,41.931,18.6816,0.0259,16,3080.9645968647014,14.172773761809024,217.386,16.0402,0.005,1.487,0,2.6414,1.4373,1.2041,,,0,,,,NOT_AVAILABLE,22.17628266326,-12.64363483111,288.94913417423,6.98393976988,,,,,,,,,,,,,,,,,,289.510145247,3.0297,-15.1810031056,2.702,0.965303725409526
94,Gaia DR2 4184286061811508864,289.60457893375,0.0802,-15.46708365512,0.08,1635721458409799680,4184286061811508864,444429095,2015.5,3.5199,0.11,32.0027,-1.231,0.156,-28.082,0.138,0.2559,-0.0575,-0.1203,-0.3094,-0.4991,-0.0363,-0.3221,-0.4044,0.1974,0.2637,159,0,159,0,2.2428,196.03,0.232,1.4216710303872153,31,0,2.8303,1.3341,0.0178,0.099,18,11,0.15381543,0,18,0,158,3259.7377685322613,3.4447179372677996,946.3,16.9054,0.0011,17,727.9529732978391,13.971092713428403,52.104,18.1961,0.0208,16,3968.6450372954905,31.220011177299803,127.119,15.7653,0.0085,1.441,0,2.4308,1.2907,1.1401,,,0,,,,NOT_AVAILABLE,21.95006222844,-12.84706608875,289.00141216599,6.68834749293,100001,3370.67,3339.0,3589.5,0.1192,0.0046,0.4678,0.031,0.0022,0.2371,,,,,,,,289.604584431,2.4212,-15.4669627449,2.1446,0.966712192466668
93,Gaia DR2 4184262594113102336,288.97644843015,0.122,-15.25293531658,0.0808,1635721458409799680,4184262594113102336,971205126,2015.5,3.4744,0.1301,26.7069,-0.475,0.196,-27.432,0.143,0.169,-0.5462,0.0707,-0.3751,-0.2616,-0.2817,-0.2084,-0.2589,0.1007,-0.1423,116,0,116,0,1.1203,127.81,0.112,0.2714162293453453,31,0,3.0482,1.3103,0.0221,-0.096,13,9,0.18194494,0,13,0,115,3288.876013869457,6.602126649421629,498.154,16.8957,0.0022,13,928.6755834265966,14.445034336941536,64.29,17.9317,0.0169,13,4226.507397823559,20.806188772892597,203.137,15.697,0.0053,1.567,0,2.2348,1.036,1.1988,,,0,,,,NOT_AVAILABLE,21.88611672765,-12.20766999788,288.42529443792,6.98077446498,102001,3571.0,3422.0,4098.0,,,,,,,,,,,,,,288.976450549,3.0347,-15.2528172068,2.2133,0.953446411997335
